City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Upernavik,GL,2022-05-05 18:48:59,72.7868,-56.1549,14.94,79,45,7.58
294,Gallup,US,2022-05-05 18:49:00,35.5281,-108.7426,66.96,20,0,17.27
295,Shahrud,IR,2022-05-05 18:49:00,36.4182,54.9763,69.69,38,100,11.65
296,Kerman,IR,2022-05-05 18:49:01,30.2832,57.0788,75.06,14,0,6.91
297,Mackay,AU,2022-05-05 18:45:49,-21.15,149.2,69.67,94,100,5.75
298,Taoudenni,ML,2022-05-05 18:46:43,22.6783,-3.9836,95.52,10,16,7.47
299,Marivan,IR,2022-05-05 18:49:02,35.5219,46.176,55.26,66,0,2.08
300,Wuxi,CN,2022-05-05 18:49:02,31.5689,120.2886,65.95,90,0,8.46
301,Islahiye,TR,2022-05-05 18:49:03,37.025,36.6306,54.01,87,100,3.87
302,Pljevlja,ME,2022-05-05 18:49:04,43.3333,19.3333,52.9,78,100,3.69
303,El Paso,US,2022-05-05 18:49:04,31.8001,-106.2005,77.29,10,0,5.75
304,Sanchor,IN,2022-05-05 18:49:05,24.7553,71.7722,85.73,42,0,13.06
305,Porto Santo,PT,2022-05-05 18:49:05,33.072,-16.3415,64.78,72,40,14.97
306,Maragogi,BR,2022-05-05 18:49:06,-9.0122,-35.2225,81.0,80,100,9.04
307,Darnah,LY,2022-05-05 18:49:07,32.767,22.6367,62.11,82,0,4.9
308,Saint-Denis,FR,2022-05-05 18:49:07,48.9167,2.3333,63.37,56,20,9.22
309,Bonthe,SL,2022-05-05 18:49:08,7.5264,-12.505,82.49,74,8,5.39
310,San Vicente,AR,2022-05-05 18:49:08,-26.6167,-54.1333,70.36,48,0,4.7
311,Bilma,NE,2022-05-05 18:49:09,18.6853,12.9164,97.07,11,0,7.52
312,Zwedru,LR,2022-05-05 18:49:09,6.0667,-8.1281,78.06,82,100,3.22
313,Vao,NC,2022-05-05 18:49:10,-22.6667,167.4833,74.97,77,5,17.76
314,Padang,ID,2022-05-05 18:49:11,-0.9492,100.3543,75.25,89,100,4.59
315,Port Keats,AU,2022-05-05 18:50:11,-14.25,129.55,76.55,51,26,11.03
316,Villafranca Di Verona,IT,2022-05-05 18:50:12,45.3524,10.8402,58.84,97,75,3.44
317,Mozarlandia,BR,2022-05-05 18:50:12,-14.7447,-50.5706,90.34,39,22,4.34
318,Meiganga,CM,2022-05-05 18:50:13,6.5167,14.3,65.53,92,100,4.16
319,Burnie,AU,2022-05-05 18:50:13,-41.0667,145.9167,47.95,82,100,4.45
320,Kyren,RU,2022-05-05 18:50:14,51.6828,102.1408,35.31,61,100,1.21
321,Price,US,2022-05-05 18:50:14,39.5994,-110.8107,62.11,30,0,4.61
322,Bourbonnais,US,2022-05-05 18:50:15,41.1417,-87.875,55.33,94,100,16.11
323,Kirakira,SB,2022-05-05 18:50:16,-10.4544,161.9205,78.21,82,7,3.53
324,Jalalabad,AF,2022-05-05 18:50:16,34.4265,70.4515,75.51,46,50,5.73
325,San Andres,CO,2022-05-05 18:50:13,12.5847,-81.7006,86.02,79,100,11.5
326,Avanigadda,IN,2022-05-05 18:50:17,16.0215,80.9181,83.52,78,96,9.48
327,Sao Joao Da Barra,BR,2022-05-05 18:50:17,-21.6403,-41.0511,77.09,80,91,4.97
328,Kupang,ID,2022-05-05 18:50:18,-10.1667,123.5833,79.12,80,6,10.45
329,Manpur,IN,2022-05-05 18:46:01,22.4333,75.6167,84.09,19,0,7.2
330,Garliava,LT,2022-05-05 18:50:19,54.8167,23.8667,55.38,69,99,8.39
331,Peyima,SL,2022-05-05 18:50:19,8.7,-11.0333,74.39,87,74,6.4
332,Tiarei,PF,2022-05-05 18:50:20,-17.5333,-149.3333,82.42,80,96,10.45
333,Labuan,MY,2022-05-05 18:50:20,5.2767,115.2417,79.16,94,20,0.0
334,Mount Darwin,ZW,2022-05-05 18:50:21,-16.7725,31.5838,63.95,64,24,4.07
335,Fukue,JP,2022-05-05 18:50:22,32.6881,128.8419,66.29,79,45,8.97
336,Sola,VU,2022-05-05 18:45:31,-13.8833,167.55,81.95,72,3,6.53
337,Amapa,BR,2022-05-05 18:50:22,1.0,-52.0,80.47,94,100,3.98
338,Aleksandrov Gay,RU,2022-05-05 18:50:23,50.147,48.5704,47.3,47,100,17.16
339,Halifax,CA,2022-05-05 18:49:53,44.6453,-63.5724,54.68,78,75,11.5
340,Zhigansk,RU,2022-05-05 18:50:24,66.7697,123.3711,7.14,94,13,2.17
341,Murray Bridge,AU,2022-05-05 18:50:24,-35.1167,139.2667,50.13,83,66,8.03
342,Mareeba,AU,2022-05-05 18:49:32,-17.0,145.4333,67.44,94,7,2.04
343,Wanxian,CN,2022-05-05 18:50:25,30.8039,108.3897,70.88,63,100,2.98
344,Youkounkoun,GN,2022-05-05 18:50:26,12.5333,-13.1333,99.99,21,33,4.41
345,Bengkulu,ID,2022-05-05 18:50:27,-3.8004,102.2655,76.15,88,96,4.0
346,Nantucket,US,2022-05-05 18:45:50,41.2835,-70.0995,62.74,55,0,13.8
347,Caibarien,CU,2022-05-05 18:50:27,22.5206,-79.4669,81.64,72,5,10.78
348,Severo-Kurilsk,RU,2022-05-05 18:50:28,50.6789,156.125,33.3,88,36,8.79
349,Kahone,SN,2022-05-05 18:50:28,14.15,-16.0333,104.02,16,0,4.61
350,Thinadhoo,MV,2022-05-05 18:46:44,0.5333,72.9333,84.13,73,100,11.81
351,Camargo,MX,2022-05-05 18:50:29,27.6667,-105.1667,85.51,9,0,7.96
352,Yumen,CN,2022-05-05 18:49:29,40.2833,97.2,61.93,31,100,25.59
353,Fort Nelson,CA,2022-05-05 18:45:48,58.8053,-122.7002,51.39,28,75,4.61
354,Victoria,HK,2022-05-05 18:46:47,22.2855,114.1577,77.18,81,0,5.99
355,Evensk,RU,2022-05-05 18:45:57,61.95,159.2333,30.29,96,100,11.65
356,Trojes,AL,2022-05-05 18:50:31,41.756,19.962,57.69,78,56,3.65
357,Jutai,BR,2022-05-05 18:50:31,-5.1833,-68.9,77.63,81,100,3.6
358,Arman,RU,2022-05-05 18:50:32,59.7,150.1667,30.02,96,100,7.29
359,Defiance,US,2022-05-05 18:46:29,41.3334,-84.45,58.21,67,100,8.05
360,Golden,US,2022-05-05 18:50:33,39.7555,-105.2211,66.22,41,40,8.05
361,Pasco,US,2022-05-05 18:48:37,28.292,-82.4165,93.99,51,0,1.99
362,Waddan,LY,2022-05-05 18:51:34,29.1614,16.139,82.49,12,5,19.6
363,Liverpool,GB,2022-05-05 18:50:37,53.4106,-2.9779,61.38,71,20,6.91
364,Mazatlan,MX,2022-05-05 18:51:35,23.2167,-106.4167,81.01,75,0,5.01
365,Camacupa,AO,2022-05-05 18:51:35,-12.0167,17.4833,63.07,63,52,3.0
366,Fortuna,US,2022-05-05 18:51:36,40.5982,-124.1573,53.1,95,100,21.85
367,Husavik,IS,2022-05-05 18:51:36,66.0449,-17.3389,38.89,78,83,11.32
368,Kenora,CA,2022-05-05 18:51:37,49.8167,-94.4337,61.77,41,0,9.22
369,Touros,BR,2022-05-05 18:51:38,-5.1989,-35.4608,76.62,92,100,15.17
370,Nuuk,GL,2022-05-05 18:51:38,64.1835,-51.7216,32.88,55,100,5.01
371,Souillac,MU,2022-05-05 18:51:39,-20.5167,57.5167,77.38,83,75,19.57
372,Viedma,AR,2022-05-05 18:51:40,-40.8135,-62.9967,72.19,35,12,5.21
373,Tazovskiy,RU,2022-05-05 18:51:40,67.4667,78.7,10.09,89,7,13.09
374,Mlonggo,ID,2022-05-05 18:51:41,-6.5333,110.7,78.08,83,7,4.45
375,Aswan,EG,2022-05-05 18:51:41,24.0934,32.907,85.3,11,0,9.22
376,Tiznit,MA,2022-05-05 18:51:42,29.5833,-9.5,69.44,42,100,5.03
377,Najran,SA,2022-05-05 18:51:42,17.4924,44.1277,84.85,19,12,0.85
378,Fare,PF,2022-05-05 18:51:43,-16.7,-151.0167,81.25,76,41,8.59
379,Pontes E Lacerda,BR,2022-05-05 18:51:20,-15.2261,-59.3353,79.18,32,0,5.5
380,Bira,RU,2022-05-05 18:51:44,49.0,132.4667,53.46,97,100,2.46
381,Guamuchil,MX,2022-05-05 18:51:44,25.4667,-108.1,86.68,23,0,6.31
382,Marawi,PH,2022-05-05 18:51:45,7.9986,124.2928,69.13,94,36,1.72
383,Umm Lajj,SA,2022-05-05 18:51:45,25.0213,37.2685,78.04,47,0,10.8
384,Alamosa,US,2022-05-05 18:51:46,37.4695,-105.87,57.18,24,0,12.66
385,Tiebissou,CI,2022-05-05 18:51:46,7.1574,-5.2257,84.29,83,40,4.21
386,Saint-Georges,GD,2022-05-05 18:50:28,12.0564,-61.7485,85.68,70,20,23.02
387,Itaocara,BR,2022-05-05 18:51:47,-21.6692,-42.0761,80.87,67,50,2.04
388,Sangar,RU,2022-05-05 18:51:05,63.9242,127.4739,20.34,88,18,8.41
389,Iracoubo,GF,2022-05-05 18:51:48,5.4802,-53.2011,81.73,76,100,7.4
390,Olafsvik,IS,2022-05-05 18:51:49,64.8945,-23.7142,37.36,81,100,7.72
391,Ballina,AU,2022-05-05 18:51:49,-28.8667,153.5667,69.01,100,100,0.0
392,Kamenka,RU,2022-05-05 18:51:50,51.3223,42.7678,40.89,59,82,7.58
393,Lompoc,US,2022-05-05 18:51:50,34.6391,-120.4579,69.94,85,40,7.0
394,Annau,TM,2022-05-05 18:51:51,37.8876,58.516,72.9,64,0,4.61
395,Mumford,GH,2022-05-05 18:51:51,5.2618,-0.759,81.88,81,100,8.99
396,Salmo,CA,2022-05-05 18:51:52,49.1999,-117.2689,59.07,85,100,3.98
397,Tautira,PF,2022-05-05 18:51:53,-17.7333,-149.15,81.07,79,100,11.9
398,General Pico,AR,2022-05-05 18:51:53,-35.6566,-63.7568,77.27,22,47,7.02
399,Auki,SB,2022-05-05 18:51:54,-8.7676,160.7034,76.32,85,9,3.78
400,Teguise,ES,2022-05-05 18:51:54,29.0605,-13.564,66.42,68,20,24.16
401,Migori,KE,2022-05-05 18:51:55,-1.0634,34.4731,63.37,88,58,3.58
402,Saquarema,BR,2022-05-05 18:51:56,-22.92,-42.5103,78.94,73,0,13.96
403,De Aar,ZA,2022-05-05 18:51:57,-30.6497,24.0123,63.91,32,0,4.99
404,Belaya Gora,RU,2022-05-05 18:51:57,68.5333,146.4167,29.52,98,100,6.44
405,Wajima,JP,2022-05-05 18:51:58,37.4,136.9,58.96,65,0,6.93
406,Vanimo,PG,2022-05-05 18:51:58,-2.6741,141.3028,77.54,90,100,3.69
407,Lagoa,PT,2022-05-05 18:51:59,39.05,-27.9833,61.99,85,100,27.07
408,Pierre,US,2022-05-05 18:53:00,44.3683,-100.351,59.86,55,75,9.22
409,Cervo,ES,2022-05-05 18:53:00,43.6702,-7.4101,58.96,86,5,9.28
410,Arbagar,RU,2022-05-05 18:53:01,51.9438,116.2805,30.45,46,45,4.85
411,Fukumitsu,JP,2022-05-05 18:53:01,36.55,136.8667,53.19,88,37,6.08
412,Berlevag,NO,2022-05-05 18:53:02,70.8578,29.0864,33.6,76,100,16.69
413,Herat,AF,2022-05-05 18:53:03,34.5,62.0,70.56,37,0,8.55
414,Tulum,MX,2022-05-05 18:53:03,20.2167,-87.4667,86.27,64,100,9.48
415,Ankpa,NG,2022-05-05 18:53:04,7.3706,7.6253,81.75,66,86,5.23
416,Namtsy,RU,2022-05-05 18:53:04,62.7161,129.6658,25.0,79,84,12.71
417,Sabha,LY,2022-05-05 18:53:05,27.0377,14.4283,85.82,11,38,13.24
418,Nicoya,CR,2022-05-05 18:53:05,10.1483,-85.452,85.89,63,100,2.26
419,Kenai,US,2022-05-05 18:53:06,60.5544,-151.2583,52.03,53,0,10.36
420,Baruun-Urt,MN,2022-05-05 18:53:06,46.6806,113.2792,33.35,59,0,11.07
421,Sinnamary,GF,2022-05-05 18:53:07,5.3833,-52.95,81.07,82,90,7.72
422,Popondetta,PG,2022-05-05 18:53:08,-8.7537,148.2534,72.52,96,77,3.22
423,Shemgang,BT,2022-05-05 18:53:08,27.2169,90.6579,54.88,94,52,2.66
424,La Cruz,MX,2022-05-05 18:53:09,23.9167,-106.9,80.94,57,3,9.19
425,Ankang,CN,2022-05-05 18:53:09,32.68,109.0172,63.66,71,0,1.41
426,Jalu,LY,2022-05-05 18:53:10,29.0331,21.5482,77.59,21,59,9.46
427,Tonantins,BR,2022-05-05 18:53:11,-2.8731,-67.8022,79.75,91,94,2.66
428,Gambat,PK,2022-05-05 18:53:11,27.3515,68.5205,89.69,38,0,12.03
429,Degtyarsk,RU,2022-05-05 18:53:12,56.704,60.0879,43.12,94,100,12.19
430,Rio Cuarto,AR,2022-05-05 18:53:12,-33.1307,-64.3499,78.48,27,0,16.11
431,Rotifunk,SL,2022-05-05 18:53:13,8.2333,-12.6833,84.78,64,6,4.59
432,At-Bashi,KG,2022-05-05 18:48:42,41.1702,75.8106,49.17,83,45,1.32
433,Greenville,US,2022-05-05 18:51:22,35.6127,-77.3663,73.42,82,100,8.05
434,Anadyr,RU,2022-05-05 18:53:14,64.75,177.4833,27.1,74,20,8.95
435,Bosobolo,CD,2022-05-05 18:53:14,4.1833,19.9,73.24,95,79,1.72
436,Corn Island,NI,2022-05-05 18:53:15,12.1694,-83.0418,80.76,82,97,12.41
437,Itarema,BR,2022-05-05 18:53:15,-2.9248,-39.9167,80.4,86,39,11.43
438,Bakel,SN,2022-05-05 18:53:16,14.905,-12.4568,101.97,14,16,5.77
439,Hami,CN,2022-05-05 18:53:17,42.8,93.45,75.88,24,91,10.36
440,Launceston,AU,2022-05-05 18:53:17,-41.45,147.1667,49.8,84,100,9.22
441,Huicungo,PE,2022-05-05 18:53:18,-7.2833,-76.8,79.05,78,75,3.44
442,Amga,RU,2022-05-05 18:53:18,60.8953,131.9608,27.91,96,46,5.32
443,Passos,BR,2022-05-05 18:53:19,-20.7189,-46.6097,74.57,44,2,6.67
444,Port Lincoln,AU,2022-05-05 18:51:51,-34.7333,135.8667,56.46,56,95,11.1
445,Mendi,PG,2022-05-05 18:53:20,-6.1761,143.6513,55.83,98,89,1.3
446,Arkhangelskoye,RU,2022-05-05 18:53:20,55.8549,35.3287,39.31,61,100,6.13
447,Zaysan,KZ,2022-05-05 18:53:21,47.4667,84.8667,61.92,49,100,3.11
448,Luau,AO,2022-05-05 18:53:21,-10.7073,22.2247,72.25,59,99,4.25
449,Alekseyevka,RU,2022-05-05 18:53:22,50.6309,38.6903,43.54,63,99,6.91
450,Clyde River,CA,2022-05-05 18:53:22,70.4692,-68.5914,26.83,74,0,10.36
451,Cockburn Town,TC,2022-05-05 18:51:01,21.4612,-71.1419,82.36,65,40,17.27
452,Stepnogorsk,KZ,2022-05-05 18:53:23,52.3544,71.8869,52.9,67,100,7.85
453,Avera,US,2022-05-05 18:49:36,33.194,-82.5271,89.11,36,4,6.15
454,Manama,BH,2022-05-05 18:50:15,26.2154,50.5832,95.18,43,0,6.91
455,Loding,NO,2022-05-05 18:53:24,67.3,14.75,40.91,85,75,28.77
456,Sechura,PE,2022-05-05 18:54:25,-5.5569,-80.8222,77.99,57,54,11.59
457,Ilhabela,BR,2022-05-05 18:54:25,-23.7781,-45.3581,73.45,73,50,11.3
458,Bagotville,AU,2022-05-05 18:54:26,-28.9833,153.4167,68.85,99,100,4.63
459,Vilyuysk,RU,2022-05-05 18:54:27,63.7553,121.6247,24.67,97,100,4.83
460,Medea,DZ,2022-05-05 18:54:27,36.2642,2.7539,48.18,97,91,6.69
461,Providencia,MX,2022-05-05 18:54:28,28.7167,-111.5833,92.21,29,0,7.0
462,Miles City,US,2022-05-05 18:54:28,46.4083,-105.8406,72.48,34,2,9.75
463,Awbari,LY,2022-05-05 18:54:29,26.5921,12.7805,87.67,10,0,8.81
464,Flowing Wells,US,2022-05-05 18:51:07,32.294,-111.0098,90.25,7,0,4.0
465,Birjand,IR,2022-05-05 18:54:30,32.8663,59.2211,70.27,19,20,16.11
466,Karatau,KZ,2022-05-05 18:54:30,43.1667,70.4667,62.26,72,70,1.99
467,Vila Velha,BR,2022-05-05 18:51:24,-20.3297,-40.2925,80.55,83,75,13.8
468,Muros,ES,2022-05-05 18:54:31,42.7762,-9.0603,62.17,71,5,11.61
469,Shaoyang,CN,2022-05-05 18:54:32,27.2315,111.4525,69.08,65,100,0.29
470,Cayenne,GF,2022-05-05 18:54:32,4.9333,-52.3333,84.24,1,75,8.05
471,Pospelikha,RU,2022-05-05 18:54:33,51.95,81.7667,52.68,31,100,4.59
472,Elliot Lake,CA,2022-05-05 18:54:33,46.3834,-82.6331,60.17,38,100,8.3
473,Manavgat,TR,2022-05-05 18:54:34,36.7867,31.4431,62.8,44,0,15.39
474,Bayanday,RU,2022-05-05 18:54:34,53.0661,105.5139,29.52,50,9,3.2
475,Pacific Grove,US,2022-05-05 18:51:51,36.6177,-121.9166,69.21,72,0,10.0
476,Nova Odesa,UA,2022-05-05 18:54:35,47.3078,31.7851,49.68,56,4,9.84
477,Samarai,PG,2022-05-05 18:54:36,-10.6167,150.6667,81.77,79,79,5.66
478,Adrar,MR,2022-05-05 18:54:36,20.5022,-10.0711,92.75,12,99,9.19
479,Port Angeles,US,2022-05-05 18:54:37,48.1181,-123.4307,49.19,82,100,4.61
480,Tsabong,BW,2022-05-05 18:54:37,-26.0217,22.401,70.29,29,0,2.75
481,Port Hawkesbury,CA,2022-05-05 18:54:38,45.6169,-61.3485,46.87,97,100,10.36
482,Rabat,MA,2022-05-05 18:54:39,33.9911,-6.8401,66.27,77,40,14.97
483,Babati,TZ,2022-05-05 18:54:39,-4.2167,35.75,64.45,81,99,2.84
484,Rundu,NA,2022-05-05 18:54:40,-17.9333,19.7667,62.89,44,41,5.17
485,Eureka,US,2022-05-05 18:54:40,40.8021,-124.1637,54.75,75,100,7.0
486,Puerto Ayacucho,VE,2022-05-05 18:54:41,5.6639,-67.6236,83.97,72,99,4.72
487,Qianan,CN,2022-05-05 18:54:41,44.9932,124.0581,46.08,76,100,15.39
488,Jieshi,CN,2022-05-05 18:54:42,22.8134,115.8257,71.91,82,4,7.67
489,Mandera,KE,2022-05-05 18:54:42,3.9366,41.867,82.94,61,81,10.96
490,Christchurch,NZ,2022-05-05 18:54:43,-43.5333,172.6333,49.95,92,4,3.44
491,Cap Malheureux,MU,2022-05-05 18:54:44,-19.9842,57.6142,75.47,84,10,8.99
492,Maralal,KE,2022-05-05 18:54:44,1.0968,36.698,61.43,81,25,6.58
493,Isangel,VU,2022-05-05 18:52:28,-19.55,169.2667,73.51,88,1,4.61
494,Wenzhou,CN,2022-05-05 18:54:45,27.9994,120.6668,67.98,84,100,2.8
495,Shache,CN,2022-05-05 18:54:45,38.4167,77.2406,75.16,23,100,11.81
496,Kokomo,US,2022-05-05 18:54:46,40.4864,-86.1336,57.04,91,100,8.05
497,Necochea,AR,2022-05-05 18:52:06,-38.5473,-58.7368,67.53,51,100,11.27
498,Kalmunai,LK,2022-05-05 18:54:47,7.4167,81.8167,81.43,80,100,3.65
499,Kavaratti,IN,2022-05-05 18:54:47,10.5669,72.642,85.26,72,100,9.91
500,Alugan,PH,2022-05-05 18:54:48,12.2188,125.4808,80.13,82,100,4.76
501,Sovetskiy,RU,2022-05-05 18:54:48,61.3614,63.5842,31.57,94,100,10.87
502,Komsomolskiy,UZ,2022-05-05 18:54:49,40.4272,71.7189,70.52,60,6,4.61
503,Benguela,AO,2022-05-05 18:54:49,-12.5763,13.4055,77.92,70,100,3.27
504,San Luis,AR,2022-05-05 18:55:50,-33.295,-66.3356,75.0,21,0,5.99
505,Turukhansk,RU,2022-05-05 18:55:51,65.8167,87.9833,24.21,88,17,10.65
506,Ixtacomitan,MX,2022-05-05 18:55:51,17.4167,-93.1,95.47,45,100,4.38
507,Tsiroanomandidy,MG,2022-05-05 18:55:52,-18.7667,46.0333,62.51,64,0,1.45
508,San Cristobal,VE,2022-05-05 18:55:52,7.7669,-72.225,75.38,81,100,5.61
509,Rocky Mountain House,CA,2022-05-05 18:55:53,52.3668,-114.9188,62.71,36,100,2.3
510,Ola,RU,2022-05-05 18:55:53,59.5833,151.2833,30.15,92,100,10.13
511,Russell,US,2022-05-05 18:55:54,32.3502,-85.1999,89.91,51,0,8.05
512,Sao Jose Da Coroa Grande,BR,2022-05-05 18:55:55,-8.8978,-35.1478,81.54,78,100,9.46
513,Bud,US,2022-05-05 18:55:55,39.447,-86.1758,57.74,96,100,7.14
514,Santa Isabel,BR,2022-05-05 18:55:56,-23.3156,-46.2214,71.31,75,96,5.82
515,Benicarlo,ES,2022-05-05 18:55:21,40.4165,0.4271,70.25,54,0,15.1
516,Conceicao Do Araguaia,BR,2022-05-05 18:55:57,-8.2578,-49.2647,86.86,60,6,5.5
517,Namatanai,PG,2022-05-05 18:55:57,-3.6667,152.4333,79.5,82,100,7.96
518,Nigde,TR,2022-05-05 18:55:58,37.8333,34.75,38.8,84,46,10.2
519,Obera,AR,2022-05-05 18:55:58,-27.4871,-55.1199,70.56,58,0,4.18
520,Qandala,SO,2022-05-05 18:55:59,11.472,49.8728,88.68,51,42,4.12
521,Paita,PE,2022-05-05 18:55:59,-5.0892,-81.1144,72.1,71,95,11.61
522,Buzmeyin,TM,2022-05-05 18:56:00,38.0507,58.2056,73.13,64,0,4.61
523,Mangrol,IN,2022-05-05 18:56:01,21.1167,70.1167,81.32,80,0,11.48
524,Sorland,NO,2022-05-05 18:56:01,67.667,12.6934,40.86,75,100,31.85
525,Novyy Urengoy,RU,2022-05-05 18:56:02,66.0833,76.6333,8.13,93,6,7.09
526,Singaparna,ID,2022-05-05 18:56:02,-7.3515,108.111,72.91,97,93,0.83
527,Richards Bay,ZA,2022-05-05 18:56:03,-28.783,32.0377,67.19,93,1,7.02
528,Kyzyl-Suu,KG,2022-05-05 18:56:03,42.3414,78.0056,49.32,91,100,3.38
529,Kansanshi,ZM,2022-05-05 18:56:04,-12.0951,26.4273,62.6,75,58,3.67
530,Mehran,IR,2022-05-05 18:56:04,33.1222,46.1646,81.0,30,0,12.82
531,Hamilton,US,2022-05-05 18:55:19,39.1834,-84.5333,63.88,75,100,11.5
532,Altay,CN,2022-05-05 18:56:05,47.8667,88.1167,56.5,59,100,4.81
533,Enshi,CN,2022-05-05 18:56:06,30.3,109.4833,63.86,79,30,1.01
534,Katsuura,JP,2022-05-05 18:56:07,35.1333,140.3,63.52,80,100,8.21
535,Labuhan,ID,2022-05-05 18:56:08,-6.8844,112.2051,78.71,85,6,4.43
536,Bitlis,TR,2022-05-05 18:56:08,38.5,42.25,41.9,88,25,3.94
537,Shibetsu,JP,2022-05-05 18:56:09,43.659,145.132,39.61,94,48,5.14
538,Devonport,AU,2022-05-05 18:56:09,-41.1667,146.35,50.09,91,100,8.79
539,Linda,US,2022-05-05 18:56:10,39.1277,-121.5508,80.01,44,75,14.97
540,Acarau,BR,2022-05-05 18:56:11,-2.8856,-40.12,81.05,83,13,12.3
541,Linjiang,CN,2022-05-05 18:56:11,41.8069,126.9078,54.01,49,100,5.46
542,Nelson Bay,AU,2022-05-05 18:55:04,-32.7167,152.15,61.0,89,99,1.99
543,Mani,CO,2022-05-05 18:56:12,4.8172,-72.2886,76.55,89,100,3.22
544,Shimanovsk,RU,2022-05-05 18:56:13,52.0,127.7,40.87,51,100,12.3
545,Kiama,AU,2022-05-05 18:56:13,-34.6833,150.8667,55.99,65,1,5.99
546,Vestmannaeyjar,IS,2022-05-05 18:56:14,63.4427,-20.2734,42.87,61,96,25.68
547,Svetlogorsk,BY,2022-05-05 18:57:14,52.6333,29.7333,43.43,61,98,4.52
548,Muncar,ID,2022-05-05 18:52:19,-8.4333,114.3333,76.57,92,23,0.58
549,Lata,PT,2022-05-05 18:57:15,40.1629,-8.3327,64.18,65,11,3.96
550,Balestrand,NO,2022-05-05 18:57:16,61.2076,6.5334,48.58,91,78,3.65
551,Quatre Cocos,MU,2022-05-05 18:57:16,-20.2078,57.7625,77.11,82,49,21.52
552,Bandarbeyla,SO,2022-05-05 18:57:17,9.4942,50.8122,82.2,85,4,9.73
553,Nakamura,JP,2022-05-05 18:57:18,32.9833,132.9333,61.57,93,100,5.32
554,Sibolga,ID,2022-05-05 18:57:19,1.7427,98.7792,77.43,94,100,4.92
555,Kuala Selangor,MY,2022-05-05 18:57:20,3.35,101.25,82.6,87,100,6.8
556,Vondrozo,MG,2022-05-05 18:57:20,-22.8167,47.2833,63.48,99,64,0.94
557,Chilmari,BD,2022-05-05 18:57:21,25.5559,89.6715,77.0,79,4,12.03
558,Kapit,MY,2022-05-05 18:57:22,2.0167,112.9333,74.1,99,94,0.51
559,Kushmurun,KZ,2022-05-05 18:57:22,52.4503,64.6311,56.89,46,86,10.07
560,Hare Bay,CA,2022-05-05 18:57:23,48.8499,-54.0148,45.75,92,100,9.55
561,Osa,RU,2022-05-05 18:57:24,57.2829,55.4567,36.59,67,100,14.56
562,Lakhtar,IN,2022-05-05 18:57:24,22.85,71.7833,87.64,50,0,16.53
563,Tikhvin,RU,2022-05-05 18:57:25,59.6451,33.5294,39.22,73,88,5.35
564,Phalaborwa,ZA,2022-05-05 18:55:30,-23.943,31.1411,69.08,54,0,4.56
565,Acheng,CN,2022-05-05 18:57:26,45.5454,126.977,52.5,79,100,16.87
566,Talnakh,RU,2022-05-05 18:57:26,69.4865,88.3972,16.21,96,100,8.03
567,Qesarya,IL,2022-05-05 18:57:27,32.5189,34.9046,65.35,66,100,15.46
568,Gat,IL,2022-05-05 18:57:28,31.61,34.7642,65.08,100,27,12.12
569,Alpena,US,2022-05-05 18:57:28,45.0617,-83.4327,59.25,62,100,5.01
570,Beian,NO,2022-05-05 18:57:29,63.6559,9.5683,45.01,87,75,12.66
571,Sao Felix Do Xingu,BR,2022-05-05 18:57:30,-6.6447,-51.995,85.28,67,80,2.3
572,Zhezkazgan,KZ,2022-05-05 18:57:30,47.8043,67.7144,59.45,48,5,3.87
573,Haflong,IN,2022-05-05 18:57:31,25.1833,93.0333,67.82,97,18,1.5
